sample_id,Texapon SB 3 KC,Plantapon ACG 50,Plantapon LC 7,Plantacare 818,Plantacare 2000,Dehyton MC,Dehyton PK 45,Dehyton ML,Dehyton AB 30,Plantapon Amino SCG-L,Plantapon Amino KG-L,Dehyquart A-CA,Luviquat Excellence,Dehyquart CC6,Dehyquart CC7 Benz,Salcare Super 7,Arlypon F,Arlypon TT,Water,stability_pass,viscosity_class,rheology_type
156,0.0,0.0,0.0,0.0,0.0,12.67,0.0,0.0,0.0,9.83,0.0,0.0,2.31,0.0,0.0,0.0,0.0,2.97,72.22,0,NA,NA
157,0.0,0.0,0.0,8.29,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,4.26,76.06,1,MEDIUM,SHEAR-THIN
158,0.0,0.0,0.0,13.8,0.0,0.0,7.74,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,2.45,73.3,0,NA,NA
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,8.87,2.63,0.0,0.0,0.0,0.0,1.4,76.7,1,VERY-LOW,NEWTONIAN
160,0.0,0.0,0.0,13.19,13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,4.63,66.68,1,MEDIUM,NEWTONIAN
161,0.0,8.48,0.0,12.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,1.62,75.76,0,NA,NA
162,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,10.53,1.96,0.0,0.0,0.0,0.0,3.33,71.93,0,NA,NA
163,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.13,0.0,0.0,2.58,0.0,0.0,0.0,0.0,1.43,73.86,0,NA,NA
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,0.0,0.0,12.73,1.4,0.0,0.0,0.0,0.0,1.65,71.89,1,VERY-LOW,NEWTONIAN
165,0.0,12.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,0.0,1.16,0.0,0.0,0.0,0.0,2.11,75.26,0,NA,NA
166,0.0,0.0,0.0,10.83,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,3.28,75.91,1,MEDIUM,SHEAR-THIN
167,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,11.68,1.03,0.0,0.0,0.0,0.0,2.04,77.0,1,MEDIUM,OTHER
168,0.0,0.0,0.0,0.0,0.0,0.0,13.09,0.0,0.0,9.88,0.0,0.0,2.23,0.0,0.0,0.0,0.0,1.59,73.21,0,NA,NA
169,0.0,10.27,0.0,0.0,0.0,0.0,0.0,11.38,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,1.19,75.09,1,VERY-LOW,NEWTONIAN
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,12.68,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.8,74.7,1,MEDIUM,SHEAR-THIN
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,9.8,2.08,0.0,0.0,0.0,0.0,2.47,72.76,1,MEDIUM,SHEAR-THIN
172,0.0,9.79,0.0,0.0,0.0,0.0,0.0,0.0,12.17,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,2.2,74.68,0,NA,NA
173,0.0,0.0,0.0,10.41,0.0,0.0,9.87,0.0,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,1.74,75.16,0,NA,NA
174,0.0,12.5,0.0,0.0,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,1.48,73.75,0,NA,NA
175,0.0,0.0,0.0,11.56,0.0,0.0,0.0,0.0,0.0,0.0,8.47,0.0,2.28,0.0,0.0,0.0,0.0,1.65,76.04,0,NA,NA
176,0.0,0.0,0.0,12.92,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,2.62,72.19,1,LOW,SHEAR-THIN
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,12.64,0.0,0.0,1.39,0.0,0.0,0.0,0.0,3.26,71.31,0,NA,NA
178,0.0,0.0,0.0,0.0,0.0,0.0,9.92,0.0,0.0,0.0,0.0,10.95,2.91,0.0,0.0,0.0,0.0,2.22,74.0,0,NA,NA
179,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,13.08,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,1.65,72.96,1,VERY-LOW,NEWTONIAN
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.28,0.0,0.0,8.45,1.15,0.0,0.0,0.0,0.0,1.56,77.56,1,VERY-LOW,NEWTONIAN
181,0.0,0.0,6.84,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,1.27,76.65,0,NA,NA
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,0.0,13.2,0.0,0.0,1.34,0.0,0.0,0.0,0.0,2.4,71.77,0,NA,NA
183,0.0,0.0,0.0,13.08,0.0,0.0,11.41,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,1.46,71.19,1,HIGH,SHEAR-THIN
184,0.0,0.0,0.0,8.95,0.0,0.0,0.0,0.0,12.61,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,3.07,73.13,0,NA,NA
185,0.0,0.0,0.0,9.36,7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,4.9,75.2,0,NA,NA
186,0.0,0.0,0.0,9.37,0.0,0.0,0.0,0.0,12.24,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,1.59,73.98,1,MEDIUM,OTHER
187,0.0,0.0,11.0,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,1.08,76.1,0,NA,NA
188,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,8.02,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,1.1,79.55,1,VERY-LOW,NEWTONIAN
189,0.0,0.0,0.0,12.42,8.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,1.28,74.86,1,VERY-LOW,NEWTONIAN
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0,9.54,1.09,0.0,0.0,0.0,0.0,1.2,79.14,1,VERY-LOW,NEWTONIAN
191,0.0,0.0,12.46,0.0,0.0,0.0,0.0,0.0,12.59,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,1.09,71.57,1,VERY-LOW,NEWTONIAN
192,0.0,13.24,0.0,0.0,0.0,0.0,0.0,10.59,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,3.05,70.23,1,VERY-LOW,NEWTONIAN
193,0.0,0.0,0.0,0.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.86,0.0,0.0,0.0,0.0,2.79,76.69,0,NA,NA
194,0.0,0.0,0.0,8.94,0.0,0.0,0.0,0.0,11.58,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.8,74.08,0,NA,NA
195,0.0,0.0,0.0,0.0,13.21,0.0,0.0,0.0,0.0,0.0,0.0,10.31,1.56,0.0,0.0,0.0,0.0,1.57,73.35,1,LOW,NEWTONIAN
196,0.0,0.0,0.0,12.94,0.0,0.0,0.0,0.0,10.52,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,1.66,73.16,1,MEDIUM,SHEAR-THIN
197,0.0,0.0,0.0,12.88,7.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,3.03,73.93,1,MEDIUM,SHEAR-THIN
198,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,11.34,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,2.95,69.35,1,LOW,OTHER
199,0.0,0.0,0.0,0.0,0.0,9.09,13.12,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,2.67,73.56,0,NA,NA
200,0.0,0.0,0.0,7.0,10.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,3.48,76.17,1,MEDIUM,SHEAR-THIN
201,0.0,0.0,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,1.26,0.0,0.0,0.0,0.0,1.43,74.87,1,MEDIUM,SHEAR-THIN
202,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0,0.0,0.0,0.0,11.69,2.9,0.0,0.0,0.0,0.0,3.13,73.04,0,NA,NA
203,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,0.0,0.0,0.0,9.25,1.63,0.0,0.0,0.0,0.0,1.7,74.38,1,MEDIUM,SHEAR-THIN
204,0.0,0.0,0.0,0.0,0.0,0.0,10.67,0.0,0.0,0.0,0.0,8.95,1.2,0.0,0.0,0.0,0.0,2.64,76.54,0,NA,NA
205,0.0,0.0,0.0,11.7,8.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,3.95,74.65,1,MEDIUM,SHEAR-THIN
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14,0.0,0.0,10.9,1.42,0.0,0.0,0.0,0.0,3.04,76.5,0,NA,NA
207,0.0,0.0,9.82,0.0,0.0,0.0,0.0,0.0,13.09,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,2.33,73.39,1,VERY-LOW,NEWTONIAN
208,0.0,0.0,0.0,9.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,1.23,0.0,0.0,0.0,0.0,1.65,74.96,1,MEDIUM,SHEAR-THIN
210,0.0,0.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,0.0,7.73,0.0,2.65,0.0,0.0,0.0,0.0,1.2,75.5,0,NA,NA
211,0.0,0.0,0.0,0.0,0.0,0.0,13.21,8.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,2.54,75.14,0,NA,NA
212,0.0,0.0,0.0,11.88,0.0,0.0,0.0,0.0,8.81,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,3.14,73.54,0,NA,NA
213,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,12.95,1.75,0.0,0.0,0.0,0.0,3.41,69.99,0,NA,NA
214,0.0,0.0,0.0,9.69,9.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,4.02,74.56,0,NA,NA
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.09,0.0,0.0,12.41,1.98,0.0,0.0,0.0,0.0,3.55,71.97,0,NA,NA
216,0.0,0.0,0.0,10.28,13.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,1.97,73.69,1,LOW,NEWTONIAN
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,0.0,0.0,0.0,11.93,1.05,0.0,0.0,0.0,1.14,0.0,79.37,1,LOW,SHEAR-THIN
218,0.0,11.78,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,2.51,0.0,76.69,0,NA,NA
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13,8.19,0.0,1.08,0.0,0.0,0.0,2.65,0.0,78.95,0,NA,NA
220,0.0,0.0,9.4,0.0,0.0,0.0,0.0,12.26,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,1.65,0.0,74.89,0,NA,NA
221,0.0,0.0,0.0,0.0,11.27,0.0,0.0,12.13,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,2.07,0.0,72.29,0,NA,NA
222,6.3,10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,3.79,0.0,77.39,0,NA,NA
223,5.86,0.0,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,2.89,0.0,79.08,0,NA,NA
224,0.0,0.0,0.0,0.0,0.0,0.0,11.23,0.0,0.0,0.0,0.0,11.49,2.92,0.0,0.0,0.0,3.98,0.0,70.38,0,NA,NA
225,0.0,0.0,7.86,0.0,0.0,10.05,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,2.35,0.0,77.96,0,NA,NA
226,0.0,0.0,0.0,7.28,0.0,0.0,0.0,6.63,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,2.23,0.0,82.38,0,NA,NA
227,0.0,0.0,12.96,0.0,0.0,0.0,11.95,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,4.04,0.0,68.89,0,NA,NA
228,0.0,0.0,8.17,0.0,0.0,0.0,0.0,0.0,0.0,7.98,0.0,0.0,2.41,0.0,0.0,0.0,3.79,0.0,77.65,0,NA,NA
229,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,10.81,0.0,0.0,2.0,0.0,0.0,0.0,4.96,0.0,73.63,0,NA,NA
230,0.0,9.78,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,3.26,0.0,76.97,0,NA,NA
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,11.02,0.0,0.0,0.0,2.33,0.0,0.0,0.0,3.03,0.0,72.21,1,LOW,SHEAR-THIN
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,11.85,1.29,0.0,0.0,0.0,4.89,0.0,70.05,0,NA,NA
233,0.0,0.0,0.0,6.93,12.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,3.45,0.0,76.06,1,LOW,SHEAR-THIN
234,0.0,0.0,0.0,9.21,0.0,12.07,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,2.73,0.0,73.42,0,NA,NA
235,0.0,0.0,11.08,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,1.45,0.0,0.0,0.0,1.64,0.0,76.55,0,NA,NA
236,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22,0.0,1.97,0.0,0.0,0.0,4.67,0.0,76.12,0,NA,NA
237,0.0,0.0,0.0,0.0,0.0,0.0,10.79,0.0,0.0,0.0,13.18,0.0,1.32,0.0,0.0,0.0,4.19,0.0,70.52,0,NA,NA
238,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,1.58,0.0,0.0,0.0,3.43,0.0,78.51,0,NA,NA
239,0.0,0.0,0.0,0.0,0.0,12.48,0.0,7.62,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,4.92,0.0,72.91,0,NA,NA
240,8.22,0.0,0.0,0.0,0.0,9.35,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,4.07,0.0,77.34,0,NA,NA
241,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,12.93,0.0,0.0,0.0,1.58,0.0,0.0,0.0,2.99,0.0,75.82,1,LOW,SHEAR-THIN
242,0.0,0.0,0.0,0.0,0.0,0.0,8.68,0.0,13.23,0.0,0.0,0.0,1.42,0.0,0.0,0.0,4.91,0.0,71.76,0,NA,NA
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41,0.0,8.8,0.0,1.61,0.0,0.0,0.0,1.22,0.0,76.96,0,NA,NA
244,0.0,0.0,0.0,0.0,0.0,12.64,9.97,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,4.32,0.0,70.56,0,NA,NA
245,0.0,0.0,0.0,9.3,0.0,0.0,10.07,0.0,0.0,0.0,0.0,0.0,2.66,0.0,0.0,0.0,2.45,0.0,75.52,1,LOW,SHEAR-THIN
246,0.0,0.0,0.0,0.0,7.28,0.0,0.0,0.0,0.0,0.0,0.0,12.58,1.2,0.0,0.0,0.0,1.96,0.0,76.98,1,VERY-LOW,NEWTONIAN
247,0.0,0.0,0.0,0.0,11.85,0.0,0.0,0.0,9.72,0.0,0.0,0.0,2.56,0.0,0.0,0.0,1.72,0.0,74.15,1,LOW,NEWTONIAN
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73,0.0,0.0,9.92,2.83,0.0,0.0,0.0,1.46,0.0,76.06,1,VERY-LOW,NEWTONIAN
249,0.0,0.0,0.0,0.0,0.0,9.54,0.0,0.0,0.0,0.0,9.26,0.0,2.17,0.0,0.0,0.0,3.47,0.0,75.56,0,NA,NA
250,0.0,0.0,0.0,0.0,0.0,12.71,0.0,0.0,0.0,12.11,0.0,0.0,2.29,0.0,0.0,0.0,1.4,0.0,71.49,0,NA,NA
251,0.0,12.43,0.0,0.0,0.0,0.0,0.0,11.14,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,4.59,0.0,69.14,0,NA,NA
252,0.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,10.63,0.0,0.0,0.0,2.06,0.0,0.0,0.0,4.42,0.0,72.14,0,NA,NA
253,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,8.28,2.52,0.0,0.0,0.0,1.04,0.0,75.86,1,VERY-LOW,NEWTONIAN
254,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,2.92,0.0,0.0,0.0,1.42,0.0,75.61,1,VERY-LOW,NEWTONIAN
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,0.0,10.54,1.44,0.0,0.0,0.0,1.22,0.0,78.03,0,NA,NA
256,0.0,0.0,0.0,13.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41,1.05,0.0,0.0,0.0,2.83,0.0,71.89,1,MEDIUM,SHEAR-THIN
257,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,7.96,0.0,0.0,0.0,2.6,0.0,0.0,0.0,2.16,0.0,77.18,0,NA,NA
258,0.0,9.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88,2.07,0.0,0.0,0.0,1.18,0.0,74.48,0,NA,NA
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22,0.0,0.0,8.54,1.54,0.0,0.0,0.0,3.0,0.0,74.7,1,LOW,SHEAR-THIN
260,0.0,0.0,0.0,7.27,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,5.08,0.0,76.68,0,NA,NA
261,0.0,0.0,0.0,0.0,0.0,9.21,0.0,0.0,0.0,0.0,0.0,11.82,1.57,0.0,0.0,0.0,2.76,0.0,74.64,0,NA,NA
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,0.0,0.0,9.18,1.98,0.0,0.0,0.0,1.97,0.0,80.09,0,NA,NA
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,0.0,12.49,1.43,0.0,0.0,0.0,2.53,0.0,70.99,0,NA,NA
264,0.0,0.0,0.0,0.0,10.85,0.0,0.0,0.0,0.0,0.0,0.0,12.86,2.64,0.0,0.0,0.0,3.3,0.0,70.35,1,MEDIUM,SHEAR-THIN
265,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,2.58,0.0,0.0,0.0,4.4,0.0,75.69,0,NA,NA
266,0.0,0.0,0.0,13.32,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,4.58,0.0,74.15,0,NA,NA
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,0.0,0.0,11.25,0.99,0.0,0.0,0.0,2.43,0.0,76.78,1,LOW,NEWTONIAN
268,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.0,11.53,0.0,0.0,0.0,2.25,0.0,0.0,0.0,1.39,0.0,76.32,1,LOW,NEWTONIAN
269,0.0,0.0,0.0,0.0,9.76,0.0,0.0,0.0,0.0,0.0,0.0,11.42,1.65,0.0,0.0,0.0,4.22,0.0,72.95,0,NA,NA
270,0.0,0.0,0.0,0.0,10.84,0.0,0.0,0.0,12.58,0.0,0.0,0.0,1.85,0.0,0.0,0.0,3.75,0.0,70.98,0,NA,NA
271,0.0,0.0,0.0,0.0,0.0,11.71,0.0,0.0,0.0,0.0,0.0,12.84,1.01,0.0,0.0,0.0,1.35,0.0,73.09,1,HIGH,SHEAR-THIN
272,0.0,0.0,0.0,0.0,0.0,0.0,7.97,0.0,0.0,0.0,0.0,8.24,1.61,0.0,0.0,0.0,1.55,0.0,80.63,1,MEDIUM,SHEAR-THIN
273,0.0,0.0,0.0,12.07,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,2.28,0.0,75.55,1,LOW,NEWTONIAN
274,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,10.55,0.0,0.0,0.0,2.92,0.0,0.0,0.0,3.56,0.0,70.57,0,NA,NA
275,0.0,0.0,0.0,9.86,12.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,1.77,0.0,73.56,1,LOW,NEWTONIAN
276,0.0,0.0,0.0,0.0,0.0,0.0,10.33,0.0,0.0,0.0,0.0,9.28,2.26,0.0,0.0,0.0,2.29,0.0,75.84,0,NA,NA
277,0.0,0.0,0.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,1.17,0.0,0.0,0.0,1.07,0.0,77.17,1,VERY-LOW,NEWTONIAN
278,0.0,0.0,0.0,14.45,12.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,1.15,0.0,70.37,1,VERY-LOW,NEWTONIAN
279,0.0,0.0,0.0,0.0,0.0,0.0,12.05,0.0,10.24,0.0,0.0,0.0,1.18,0.0,0.0,0.0,1.29,0.0,75.24,1,VERY-LOW,NEWTONIAN
280,0.0,0.0,0.0,12.48,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,1.37,0.0,70.81,1,VERY-LOW,NEWTONIAN
281,0.0,0.0,0.0,0.0,13.57,0.0,0.0,0.0,0.0,0.0,0.0,10.86,1.98,0.0,0.0,0.0,1.43,0.0,72.16,1,VERY-LOW,NEWTONIAN
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,0.0,0.0,12.6,1.27,0.0,0.0,0.0,1.7,0.0,72.2,1,VERY-LOW,NEWTONIAN
283,0.0,0.0,0.0,11.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71,1.27,0.0,0.0,0.0,1.74,0.0,72.46,1,LOW,NEWTONIAN
284,0.0,0.0,0.0,0.0,0.0,0.0,12.36,0.0,12.21,0.0,0.0,0.0,1.75,0.0,0.0,0.0,1.41,0.0,72.27,1,VERY-LOW,NEWTONIAN
285,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,12.79,1.25,0.0,0.0,0.0,1.15,0.0,71.81,1,VERY-LOW,NEWTONIAN
286,0.0,0.0,0.0,0.0,8.69,0.0,0.0,0.0,0.0,0.0,0.0,12.41,1.11,0.0,0.0,0.0,1.28,0.0,76.51,1,VERY-LOW,NEWTONIAN
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66,0.0,0.0,12.08,1.65,0.0,0.0,0.0,1.19,0.0,73.42,1,VERY-LOW,NEWTONIAN
288,0.0,0.0,0.0,0.0,12.72,0.0,0.0,0.0,0.0,0.0,0.0,11.62,1.2,0.0,0.0,0.0,1.61,0.0,72.85,1,VERY-LOW,NEWTONIAN
289,0.0,0.0,0.0,8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06,2.07,0.0,0.0,0.0,1.17,0.0,75.23,1,VERY-LOW,NEWTONIAN
290,0.0,0.0,0.0,13.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,1.33,0.0,0.0,0.0,1.36,0.0,73.95,1,LOW,NEWTONIAN
291,0.0,0.0,0.0,13.95,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,1.15,0.0,74.31,1,VERY-LOW,NEWTONIAN
292,0.0,0.0,0.0,0.0,12.27,0.0,0.0,0.0,0.0,0.0,0.0,10.43,1.55,0.0,0.0,0.0,1.17,0.0,74.58,1,VERY-LOW,NEWTONIAN
293,0.0,0.0,0.0,12.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,1.72,0.0,0.0,0.0,1.59,0.0,71.73,1,LOW,NEWTONIAN
294,0.0,0.0,0.0,0.0,0.0,0.0,12.72,0.0,13.01,0.0,0.0,0.0,1.1,0.0,0.0,0.0,2.09,0.0,71.08,1,VERY-LOW,NEWTONIAN
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39,0.0,0.0,9.58,0.85,0.0,0.0,0.0,1.26,0.0,75.92,1,VERY-LOW,NEWTONIAN
296,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,0.0,12.93,1.97,0.0,0.0,0.0,1.18,0.0,75.53,1,VERY-LOW,NEWTONIAN
297,0.0,0.0,0.0,12.16,13.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,1.41,0.0,71.23,1,VERY-LOW,NEWTONIAN
298,0.0,0.0,0.0,10.17,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,1.14,0.0,73.45,1,VERY-LOW,NEWTONIAN
299,0.0,0.0,0.0,14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,2.54,0.0,0.0,0.0,1.2,0.0,70.89,1,LOW,NEWTONIAN
300,0.0,0.0,0.0,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,1.21,0.0,0.0,0.0,1.66,0.0,73.51,1,LOW,SHEAR-THIN
301,0.0,0.0,0.0,11.89,0.0,0.0,0.0,6.69,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,4.99,0.0,73.63,1,MEDIUM,SHEAR-THIN
302,0.0,0.0,10.46,0.0,0.0,0.0,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,2.99,0.0,72.37,1,VERY-LOW,NEWTONIAN
303,0.0,0.0,0.0,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09,0.0,0.0,1.84,0.0,3.12,0.0,75.39,0,NA,NA
304,5.44,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,4.81,0.0,78.65,1,VERY-LOW,NEWTONIAN
305,0.0,9.19,0.0,0.0,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,3.54,0.0,73.69,1,VERY-LOW,NEWTONIAN
306,0.0,0.0,0.0,0.0,0.0,11.01,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,2.98,0.0,2.41,0.0,75.35,0,NA,NA
307,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,10.75,0.0,0.0,0.0,0.0,1.82,0.0,1.72,0.0,76.81,1,VERY-LOW,NEWTONIAN
